,fullname,id,likes,replies,retweets,text,timestamp,user
829,hasnain,911339621677756416,0,0,0,Not you it's @MawraHocane on @TheMahiraKhan,2017-09-22T21:21:12,HasnainBashirr
830,Haseeb 🌸,911339643244879872,0,0,0,Please stop it with Mahira Khan now,2017-09-22T21:21:17,notHadeeb
831,Faisal Shah  🇵🇰,911339647556612097,0,0,0,@Glad_Mind @TheMahiraKhan pic.twitter.com/paKjL40Ael,2017-09-22T21:21:18,im_fsk
832,nilofer the warrior,911339649171369985,6,1,0,Ewhhhh sexy is not the word I would use. Mahira destroys her image as hot in this. RK LOoks sloppy and fat,2017-09-22T21:21:18,nmerali
833,maXes,911339694604111872,1,2,0,"itna ghussa, peacenik bhai ko itna ghussa ",2017-09-22T21:21:29,HORUS_PTI
834,Rameesha Shauket,911339711544864768,0,0,0,"Lo ji ab memes ki kami reh gayi thi bs!
@TheMahiraKhan @MawraHocanehttps://twitter.com/mussab_tariq/status/911252380490092546 …",2017-09-22T21:21:33,rameeshashauket
835,Wahab,911339812438908934,0,1,0,"WTF is wrong with yall celebs, effn' grow up! what did you think being on tv was gonna be like, lalaland?! #MahiraKhan",2017-09-22T21:21:57,WahabWbr
836,درویش  🐧,911339919611764737,0,0,0,#MahiraKhan That smile For filth pic.twitter.com/e2vmCcM6Mi,2017-09-22T21:22:23,fixitidiot
837,Fatima,911339942101573632,0,0,0,baji ab aapki bajygi chutyapa on?,2017-09-22T21:22:28,Fatima09845039
838,Othman JJ,911339987064512517,1,0,0,welcome.,2017-09-22T21:22:39,usman_jj
839,Amoeba,911339991573389312,0,0,0,Jaahil zamana dushman tera hai :/ @TheMahiraKhan,2017-09-22T21:22:40,EmbeddedBlue
840,Safiuddin,911339992559038464,0,1,0,Yah sab randii log hain inn ko passa do or bed per invite ker lo aa jy gee haramzadi,2017-09-22T21:22:40,Safiudd22412568
841,Straight from DK,911340069084172289,1,0,0,Those lamenting #MahiraKhan r just jealous ....,2017-09-22T21:22:59,straightfromdk
842,kachichi butt,911340073211310082,0,0,0,"If she wants to live like a kafir it's ok
I'm not talking about smoking",2017-09-22T21:22:59,kachichibutt
843,Fatima,911340112134451200,0,0,0,hhahaa right,2017-09-22T21:23:09,Fatima09845039
844,Maxood Khan,911340147144318976,0,0,0,Madam...cigarette is not core issue..what would be your sentiments if your daughter in such a scene Instead of Mahira,2017-09-22T21:23:17,KhanMaxood
845,aisha abdulla,911340154249498624,0,0,0,"Awaam mk ko support ya negate iss tarah kr rhy jesy oscar milna
#MahiraKhan",2017-09-22T21:23:19,aashu_says
846,AbuBakar Ijaz,911340164210937858,3,0,0,Bhht veli awam ha humaryi. #MahiraKhan,2017-09-22T21:23:21,AbuBakar_Ijaz_
847,kluke18,911340164622045184,1,0,3,Go watch https://youtu.be/XUCaOnGZCg8  #Kingsman #FlashbackFriday #healthcare #Uber #RETWEET #Youtube #twitter #GagaFiveFootTwo #MahiraKhan pic.twitter.com/bivgqhYtGH,2017-09-22T21:23:21,kluke184
848,Pendu production,911340183445962752,0,0,0,*CTRENGTH*,2017-09-22T21:23:26,penduProduction
849,Sadaf Fayyaz Ysufzai,911340183550795776,0,0,0,#MahiraKhan Now everyone is after her.,2017-09-22T21:23:26,SadafFayyaz
850,Iqra S Nomani,911340204446961664,5,0,0,"No body is judging her actually as its all very common in celeb lives!  we people just want to discuss
#MahiraKhan",2017-09-22T21:23:31,iqranomani
851,Ismail Jilani,911340211040407553,1,0,0,After looking at the criticism from nutcases on Mahira Khan's pics... #MahiraKhan https://twitter.com/Yasherss/status/911070276242288640 …,2017-09-22T21:23:32,Ismail_Jilani
852,Ahmad Fraz,911340246381580288,0,0,0,"We have the basic scale to judge ""what is right and what is wrong "" .after all we are Muslims (not in practices) 2/3.
#MahiraKhan",2017-09-22T21:23:41,frazahmad61
853,Bilal Mehmood,911340253461532672,0,1,0,No one is judge by her outer looks but on their acts they are to be judged,2017-09-22T21:23:42,Catassropher
854,Samina Rashid,911340268217098246,2,1,0,Thanks for your support.  I respect you more now Sanam. To all Women who support @TheMahiraKhan .Love ya !  ,2017-09-22T21:23:46,krazysamina1
855,Zero-Tolerance,911340353231474688,0,0,0,When ppl talk about IK character this gang argues don't discuss perzonal life of leader... Typical hypocrisy,2017-09-22T21:24:06,HaqTolerance
856,انڈا گھٹالا,911340382843211776,0,0,1,#MahiraKhan ایک طرف انڈین فوج معصوم لوگوں کو شہید کر رہی ہے اور دوسری طرف یہ ان ہندوں کہ گود میں بیٹھی ہے,2017-09-22T21:24:13,vekokhan
857,Fatima,911340415156195330,0,0,0,bro agree they are sick bloody attention seeker,2017-09-22T21:24:21,Fatima09845039
858,Ubaid Ullah,911340436232556546,5,1,0,Everybody hve rght to do what they want but being celeb is litl bit tough becz of fan folwng.btw we dnt have rght to critisize#MahiraKhan,2017-09-22T21:24:26,ubaidmalik058
859,Zeeshan.S.Butt,911340471405989888,2,0,0,"پتہ نہیں کیوں آجکل بہت کم لڑکیوں کی رول ماڈل بانو قدسیہ جیسی عورتیں ہیں۔
کیا بانو آپا مرحوم خود مختار نہیں تھیں؟ 
#MahiraKhan",2017-09-22T21:24:34,Zeessshan
860,syed Aitzaz Raza,911340483410108416,0,0,0,"We don't have any issue of his cigarette  she date 
A busted Indian play boy so #shameful",2017-09-22T21:24:37,aitzaz123
861,Mohsin Abbas,911340566847348737,0,0,0,whatever you say but cheap and cheapest act of Mahira Khan is unacceptable and she should be punished,2017-09-22T21:24:57,mohsinabbas001
862,Bilal Mehmood,911340569049419782,0,0,0,Even if they are not saints they are not wandering like hookers! But she was .,2017-09-22T21:24:58,Catassropher
863,Ahmad Fraz,911340583310020609,0,0,0,"We need to own our culture . Women can get the fame in ""Khirad"" like characters also . 3/3
#MahiraKhan",2017-09-22T21:25:01,frazahmad61
864,شـاoجی پٹنـی 🇵🇰,911340610719711233,0,0,0,"#MahiraKhan
#doublestandards
#TweetsbyShahjeehttps://twitter.com/SHAHZAIB_PATNI/status/911340341558747136 …",2017-09-22T21:25:08,SHAHZAIB_PATNI
865, 👨‍✈️کپتان آف جہاز 🚢,911340691858608128,0,0,0,Everyone attacking you on Jesus word used by you are just unethical and shameless,2017-09-22T21:25:27,Nomantahir47
866,Bilal Mehmood,911340772276006914,0,0,0,Chardewari ka mtlab smjhlo pehly!,2017-09-22T21:25:46,Catassropher
867,HD NEWS,911340907445854208,0,0,0,Varun Dhawan Response On mahira khan & ranbir kapoor Viral Pictures on: http://youtu.be/wfFuuKTLjuM?a  via @YouTube,2017-09-22T21:26:18,HD_NEWS_YTUBE
868,IK will rule 🔜 👉 💗,911340956670152704,0,0,0,"#MahiraKhan #MultanSultans 
Balla jo tune chalaya hai
Sab ko mar giraya hai
Tu ne bhagayi corruption
Zulm ka kya safaya hai
#PM_ImranKhanpic.twitter.com/i9dxUVfEoT",2017-09-22T21:26:30,mjaji706
869,Omar Khan,911340996029566977,0,0,0,@TheMahiraKhan ishq da sutta ??,2017-09-22T21:26:40,OmarAshfaqKhan
870,Saqib Raza,911341030271832064,3,3,0,How Liberals and Feminists take U-Turns as per situation.  @MominaMustehsan #MahiraKhan pic.twitter.com/ILkXJRj16j,2017-09-22T21:26:48,saqibraza001
871,Shaheryar AFRIDI,911341034688348160,2,0,0,Ludo khelne gai ti kya? Why the hell Im discussing her shit....kindly delete pics. He deserve respect. Thank You,2017-09-22T21:26:49,theshero55
872,Sna.8,911341062769307649,4,0,1,BTS:DNA #fedaetmek #İstanbulluGelin #Uber #TheBest #iOS11 #FCBWOB #MahiraKhan #algerie #like #love #daddy #exo #kpop #TWICE #BIGBANG #bbmpic.twitter.com/S9tRH133ks,2017-09-22T21:26:55,Sna814
873,Mahnoor,911341133736796160,1,1,0,"I kinda agree with you but it's not so much about her smoking, it's about her filthy state that she was in shocked us, going braless",2017-09-22T21:27:12,mahamalik7786
874,UsMan Suri,911341191433789440,1,2,0,"Trend #MahiraKhan is on the top right now and if you want to be famous, just one cigarette all it takes, so start smoking and get famous.",2017-09-22T21:27:26,usmanaay
875,Ridiculous 🌎,911341206738690048,11,0,0,Don't worry @soorajpancholi9 still Zindabad usi se settings kr lo #mahirakhan #ranbirkapoorpic.twitter.com/hd4LMmF3Ln,2017-09-22T21:27:30,slaughteworld
876,Fatima,911341232093351936,5,1,0,dafa dur tum.khud ko muslim kehty hw hahahah adhi nangi huke khud ko.proudly muslim kehne wli dogli,2017-09-22T21:27:36,Fatima09845039
877,emaankhan. ♡ッↂ,911341278050254848,6,0,1,"tell me what else shitty is on trend except fo, #KylieJenner pregnancy,Tyga datin Kim's lookalike #kamillaosman & #MahiraKhan 'personal life",2017-09-22T21:27:47,emaankhan05
878,محمد عمیر دبیر,911341303618834432,1,0,0,"جن کا نعم البدل کوئی نہیں
تم انھی میں شمار ہوتے ہو...!

#MahiraKhan",2017-09-22T21:27:53,UmairDabeer
879,Wahab,911341319360012290,0,1,0,"so smoking is now gonna be appreciated in society, regardless of M/F? everyone supporting Mahirakhan for the hate but that sht is still bad",2017-09-22T21:27:57,WahabWbr
880,Danny☆Kumar,911341337815011328,0,0,0,Mahira Khan and an Indian hey with a cigarette in her mouth   pic.twitter.com/Us2MG17RHf,2017-09-22T21:28:01,dannyxK_
881,Farhan Iqbal,911341362360078336,0,0,0,"@MominaMustehsan We live in a hypocritical society, where we disgustingly look at a lady on a chowk but Mahira Khan uff Tauba tauba",2017-09-22T21:28:07,mfarhaniqbal33
882,Iqra S Nomani,911341363429609473,0,1,1,"Go mahira go. ... :p
#MahiraKhan",2017-09-22T21:28:07,iqranomani
883,iReddy_Sona,911341411995398144,0,0,0,@TheMahiraKhan how good is Ranbir - subcontinent wants to know...,2017-09-22T21:28:19,ireddy_sona
884,Sohema Usmani,911341429959651330,1,0,0,So what’s the fuss about if @TheMahiraKhan was caught smoking? It’s not like she stole your dad’s cigarette.,2017-09-22T21:28:23,karakmaal
885,Fatima,911341431415099392,2,1,0,baji aik bat or sun agr itni he khaarish he tw q qandeel baloch ki moat p.tweet nh kia tha tumsy naa hu payga baji sasti fame kchkr m na pr,2017-09-22T21:28:23,Fatima09845039
886,Mohsin Abbas,911341468564025344,0,0,0,@TheMahiraKhan koi sharm baqi nahi rhi kya ap me??????????,2017-09-22T21:28:32,mohsinabbas001
887,DAniiiii,911341502563012608,1,0,0,#MahiraKhan @TheMahiraKhan madam u r my fav actress in #Pakistan its just tht these scandals hurts why would u do tht? U didnt need too ,2017-09-22T21:28:40,danikhan18
888, 🍁,911341506220429312,0,0,0,Mahira khan ki baat karrahe?,2017-09-22T21:28:41,anoshayyy_
889,Safiuddin,911341576248549376,0,0,0,Hy bitch just come to Pakistan??? People will see you,2017-09-22T21:28:58,Safiudd22412568
890,A Lost Entity  🎐,911341666912673792,0,1,0,"#MahiraKhan 

The girl next door. pic.twitter.com/qn6WIb5iUT",2017-09-22T21:29:19,aAliveSoul
891,HahahaDeed..  ✌,911341675548733440,0,0,0,"اِک کش کی خاطر تو جی رہی ہوں،
کہی بِن پیے نہ مر جاؤ،..
بن روئے سے بن پیے تک.
#MahiraKhan",2017-09-22T21:29:22,Imhadeed
892,abaid ur rehman,911341718880088064,0,0,0,Mahira khan and ranbir kapoor smoking at out side of the hotel. Shameless people: http://youtu.be/gPi_plK518U?a  via @YouTube,2017-09-22T21:29:32,abaid242
893,عین,911341730275794944,0,0,0,Both are wrong. Ask a Doctor he'll tell you but jahil Pakistani media would portray it as misogyny. Stop this Mahira khan topic and move on.,2017-09-22T21:29:35,Pr1ncess17
894,جواد,911341823540518912,0,0,0,"It's not only her life anymore, young ppl look up to her so their elder have the right to judge. (1/2)",2017-09-22T21:29:57,JawadYmm
895,Mohsin Abbas,911341834168864769,0,0,0,kash k ap k bety ko itni b smj aa jaye jo Ranbir k sath Cheap and cheapest pic banwany sy rok sky Shame on you @TheMahiraKhan,2017-09-22T21:29:59,mohsinabbas001
896,Muhammad uzair,911341904784216064,1,0,0,"Cigarette @TheMahiraKhan  pee rahi ha.

Or Dhoua is qoam sa nikal rha ha",2017-09-22T21:30:16,The_uzair10
897,جواد,911341921091641345,0,0,0,U can argue she didnt ask for it but being a celeb and ppl looking up to you comes as a whole package U cant have one without the other(2/2),2017-09-22T21:30:20,JawadYmm
898,Zakriya Shahid,911342023613059078,3,0,0,"Divided by Lands
United by Soota  #MahiraKhan pic.twitter.com/VIq62gHz0D",2017-09-22T21:30:45,ZakryaShahid
899,Safiuddin,911342030655229952,0,0,0,@TheMahiraKhan you just a bitch and you prove that you are a shame for our nation,2017-09-22T21:30:46,Safiudd22412568
900,maXes,911342031657738240,0,1,0,"yaar woh issi quaid ke mulk ki mashoor artists hay , she has done for Pakistan we cant even do in 10 lives",2017-09-22T21:30:46,HORUS_PTI
901,Wahab,911342070593474560,0,0,0,Smoking is Stupid and ppl who smoke are Stupid too! STOP making something so harmful so cool #MahiraKhan,2017-09-22T21:30:56,WahabWbr
902,Faisal Hussain,911342070962556929,3,0,0,"To all those who are judging #MahiraKhan
Who r u?
what r u?
r u playing GOD?
who gave u the right to decide?
They were shooting a PEPSI TVC pic.twitter.com/ZICeWQescr",2017-09-22T21:30:56,iam_siddiqui
903,Iqra S Nomani,911342074146037761,1,0,0,"Ye bik gaya ha #ranbir
#MahiraKhan #achasorry",2017-09-22T21:30:57,iqranomani
904,عروسہ سلمان,911342124460859399,13,0,2,"اگر عریاں لباس پہن کر سیگریٹ پینے والی مائرہ گناہ گار ہے
تو
سنی لہو کی ویڈیوز اور فلمیں دیکھنے والے بھی گناہ گار ہیں
#MahiraKhan",2017-09-22T21:31:09,Uroosa_Salman
905,Touqeer Kazmi,911342231809925120,2,0,0,1. You a perfect epitome of Pakistan's Urban Elite class hypocrite. Your views about Qandeel Baloch; who belongs the lower strata of society,2017-09-22T21:31:34,Stm_kazmi
906,ننھی پری  👰🏻,911342263439159298,0,0,0,"She can offer you much more mate, just try bit harder 
#MahiraKhan https://twitter.com/JeremyMcLellan/status/911257013367255040 …",2017-09-22T21:31:42,binthur__
907,ننھی پری  👰🏻,911342321081438208,0,0,0,"She can offer you much more mate, just try bit harder 
#MahiraKhan",2017-09-22T21:31:55,binthur__
908,Moheeb Hassan,911342434440896513,0,1,1,Haha new new start hoga ,2017-09-22T21:32:22,iMoheeb_Hassan
909,imtiazzebi,911342460265168901,0,0,0,feel shame to b a muslim... bongii,2017-09-22T21:32:29,imtiazzebi668
910,Fatima,911342509338632192,0,0,0,bhaya aapki behn aadhi nangi raat ko hugi aapko farq nh pryga lekn agr ham y krna chahyn tw hamain galiya.ham apni actres ko jesa dekhty,2017-09-22T21:32:40,Fatima09845039
911,Abdul Qadir,911342536580530176,1,0,0,#MahiraKhan from yesterday i m following her. Bt nothing found ag   her. Then Y everyone is defend her when they know there is nothing wrong,2017-09-22T21:32:47,abdulqadir4pk
912,Mahnoor,911342541282336768,0,2,0,"Our role models, rootless, filthy, fresh of the boat,too inspired by the west, vulgar  a pic is worth a thousand words #MahiraKhan pic.twitter.com/LUGwrIULDv",2017-09-22T21:32:48,mahamalik7786
913,Touqeer Kazmi,911342566293016576,2,0,0,2. Totally contradicts here cos Mahira is from your Urban elite class shit right?? No offense to Mahira she is doing what she thinks right.,2017-09-22T21:32:54,Stm_kazmi
914,Patakha Guddi®,911342569711214593,0,0,0,@TheMahiraKhan you lovely pic.twitter.com/rCGTYn1Gqn,2017-09-22T21:32:55,YaarDaadhi
915,Pendu production,911342579404431360,2,0,0,"We can't UNLOVE you.

#MahiraKhan ",2017-09-22T21:32:57,penduProduction
916,Fatima,911342599826493440,0,0,0,wesa krne ki ijaazat dilwaao hamain b ya bakwas band kro,2017-09-22T21:33:02,Fatima09845039
917,Saqib Siddiqui,911342609808977921,0,0,0,"LIFI GOALS... @TheMahiraKhan 
PROUD OF YOU.
#SmokeShowOfTheDay#ONESMORE",2017-09-22T21:33:04,Saqib_Sidd
918,Ajmal Jami,911342656458018818,66,16,4,Tusi maaamey lagdey o @TheMahiraKhan dey? Hein?,2017-09-22T21:33:15,ajmaljami
919,Shahzaib,911342663932235776,14,1,7,Mahira khan jesy dost hone chayeh zindagi mein jo adhi rat ap ky sath beth ky sutta marein aur gham ko bhulane mein madad karty,2017-09-22T21:33:17,IKeeepFallin
920,aimal khan,911342684752764934,0,0,0,#MahiraKhan  Is this an issue for any pakistani individual to criticise mahira smoking? is she voilated any law?  double standard,2017-09-22T21:33:22,aimalshehzadkha
921,.r.a n.a l.a.e.e.q,911342704377737216,1,0,1,"عاشقینِ ماہرہ کو اللہ پاک صبرِ رنبیر عطا کرے۔ جو دکھتا ہے اُسے وہی سمجھنو۔ مان لو کہ ""دانے دانے پہ لکھا ہے"" #MahiraKhan",2017-09-22T21:33:27,rlk03
922,Syeda Zarmeen Shah.s,911342723533348864,0,0,0,-Mahira khan ny ek kash kya lga li sare pagal hogae or unis my jb inki betian chup kr sute bazi krti hain tb to ge wo lolly pop hoti hy na?,2017-09-22T21:33:31,iam_Zaru
923,Nasir Mehmood,911342779346939904,0,0,0,"Jesus,? i think with the name of fkn modernization u may have frgot also that u r a muslim evn so cald 
Usng word jesus same as ur gathering",2017-09-22T21:33:45,Nasirmehmood888
924,Sehrish,911342881817972736,3,0,1,"Epic .... Couldn't have described better!  
#MahiraKhan https://twitter.com/usman_salafi/status/911327835331203072 …",2017-09-22T21:34:09,Havetosaythis
925,Fatima,911342896955224071,0,0,0,jitna tu shakal sy chutya he ussy zyada gandi bat ki tune,2017-09-22T21:34:13,Fatima09845039
926,Shaheryar AFRIDI,911342900503617536,1,1,0," Yes she gve birth 2 Atomic bomb, now expecting Father of all bombs I guess. wish I cld shre ground realities pblicly. #Pardon #sickNation",2017-09-22T21:34:14,theshero55
927,Zahra Hidayatullah,911342937266671616,3,1,0,The qs is not what #MahiraKhan was doing/wearing or whether it was right/wrong. The qs is who took invaded her privacy & how dare they!,2017-09-22T21:34:22,ZHidayatullah
928,ڈاکٹر_ٹَنکَنا  🏹,911342978278535169,3,1,0,"کهوتوں کی ماہره خان 
#MahiraKhan pic.twitter.com/Hh6zryoWm9",2017-09-22T21:34:32,dr_tweeter1080
929,Saqib Siddiqui,911343032573874177,0,0,0,"@TheMahiraKhan JUST THINKING WHY DONT YOU GET SHOOT WITH SMOKE ALL OVER...
#SmokeShowOfTheDayhttps://twitter.com/Saqib_Sidd/status/911342609808977921 …",2017-09-22T21:34:45,Saqib_Sidd
